image_path,split,true_label,white_region_fraction,white_largest_component_pixels,white_largest_component_border_share,white_largest_component_bbox_fill,has_substantial_white_region,edge_fraction,largest_edge_component_pixels,edge_border_fraction,has_coast_or_land_water_candidate,dark_pixel_fraction,dark_largest_component_pixels,dark_largest_component_border_share,dark_largest_component_bbox_fill,dark_largest_component_elongation,has_dark_linear_or_curvilinear_candidate,predicted_probability,predicted_label,error_type
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\1752_7400_6400_img_tvBGWXAQsHH9IgcH_SIN_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.00334375,125,0.041121495327102804,0,0.0252625,4039,0.0,0.2099381464733094,5.2708755725710015,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1075_3400_4800_img_9gOnSG5WHkslgxtQ_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.00729375,229,0.1662382176520994,1,0.4292375,66840,0.002573309395571514,0.4872430383437819,1.2909196597278445,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1005_13200_5000_img_kaWc8Q5Cp45NJmj7_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.000825,100,0.0,0,0.000525,84,0.0,0.7636363636363637,1.350040944448648,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\6_400_200_img_DCmS1JExW4i1Douc_GBR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2598_8400_8800_img_CWUGF3YCQYkfx8Ul_GBR_cls_0.jpg,train,0,0.0017125,274,0.0,0.6715686274509803,0,0.00234375,269,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\801_3600_3400_img_BLWREJt2rJUlpefx_SIN_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0003875,47,0.24193548387096775,0,0.00070625,52,0.09615384615384616,0.8,3.2229031887573423,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\737_10400_4800_img_QYLk5X4U5UTMSykz_GBR_cls_0.jpg,train,0,0.88395625,141068,0.007726770068335838,0.881675,1,0.05861875,3663,0.1726196822688986,1,0.01884375,1046,0.0,0.24994026284348864,3.494458757584046,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2644_8800_8800_img_4bdoNhg77hQBhwzF_GBR_cls_0.jpg,train,0,0.2913375,37821,0.009227677745168028,0.6520862068965517,1,0.00030625,18,0.12244897959183673,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\405_11600_2600_img_eyRQgX08OGgXOyO0_GBR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.00110625,59,0.24858757062146894,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1471_12200_6800_img_QfnbOueFVWiIXECq_SIN_cls_0.jpg,train,0,0.60973125,95657,0.009168173787595262,0.59785625,1,0.04025625,3031,0.1321223412513585,1,0.0960875,10181,0.017581769963657793,0.5238756817947926,1.5795501406727195,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\1_200_0_img_dtsR0emPVPPNdxSS_SFr_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.02785,638,0.09605026929982047,0,0.01688125,369,0.0,0.2774436090225564,2.411054517001113,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\981_12000_6800_img_kzy07Bb6u3DTSxhr_GBR_cls_0.jpg,train,0,0.70310625,112476,0.008544044951811942,0.7810833333333334,1,0.00535625,305,0.007001166861143524,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\206_5400_1400_img_MdGcBvGNBPE3HLHu_SIN_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.01023125,281,0.00855222968845449,0,0.03135625,4292,0.0,0.40187265917603,1.643573033439649,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1046_14800_7400_img_3UQH704QfnMldNBa_GBR_cls_0.jpg,train,0,0.09341875,14879,0.027757241750117616,0.4969771869467918,1,0.02125625,1854,0.15760070567480153,1,0.0197625,3162,0.012966476913345983,0.08710743801652893,41.1138716256607,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\1103_9400_4200_img_fhp7rgvzjzt9PVNw_SIN_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0032,111,0.1328125,0,0.08516875,12491,0.009847089904731406,0.36966558153299794,3.6226544411651367,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\1920_4400_7000_img_7IqZNMVNtQyAZMLj_SIN_cls_1.jpg,train,1,0.0059625,389,0.0,0.4576470588235294,0,0.03115,2291,0.047552166934189406,0,0.0413625,5132,0.0009742790335151987,0.17970446109671545,6.39542565969846,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\4_0_200_img_pP92AqriOmCuoRNU_SFr_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.00291875,84,0.04068522483940043,0,0.0335625,1734,0.0,0.1266803039158387,5.235079703376452,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1647_7200_9000_img_X6jazCvl2O564EM5_GBR_cls_0.jpg,train,0,0.0057125,638,0.0,0.35802469135802467,0,0.00606875,971,0.03192584963954686,0,0.0003125,36,0.0,0.20454545454545456,2.008332115091453,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1463_11800_11600_img_t9hJyRy4pMBSXvLS_GBR_cls_0.jpg,train,0,0.0012875,145,0.04827586206896552,0.725,0,0.00214375,223,0.8338192419825073,1,0.00015625,23,1.0,1.0,6782329.9831252685,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\216_9400_2200_img_2BwYUN5LHo6g4EB3_SIN_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.004375,265,0.06571428571428571,0,0.00379375,507,0.0,0.25709939148073024,5.391078653565687,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\507_4600_3400_img_a354hxxmMiMlLoQP_GBR_cls_0.jpg,train,0,0.37589375,59506,0.010738412933149599,0.6524780701754386,1,0.0186875,2586,0.11605351170568562,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_72NoLeJ5vO7Jc5XX_SFr_cls_0.jpg,train,0,0.17966875,28747,0.018749782586008974,0.7645478723404255,1,0.012725,2021,0.07072691552062868,0,0.1340625,5761,0.0,0.3081407787762088,1.4177310059903936,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\1_200_0_img_8QL7PlsOIgRIsUVS_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\7_600_200_img_AQii5BYU8YeyeIEH_GBR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_75mEkqCMY6weG6KP_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\2_400_0_img_LpcEzA61tHmiRLUG_GBR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.00234375,103,0.0,0,0.0003375,54,0.0,0.75,1.2799918257937724,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1535_8600_8200_img_T8GODKvzUJehhlZx_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.005325,69,0.18192488262910797,0,0.00046875,41,0.0,0.82,2.162634602802837,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\3_600_0_img_tKgvhdZmQrbMXF8M_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1652_13200_6800_img_Z8dSWKsGst71jE3x_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0101625,126,0.05904059040590406,0,0.0445375,3890,0.011311053984575836,0.24300349825087456,8.684940397002284,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_36J3JcEV2tEpgWSe_EGY_cls_0.jpg,train,0,1.25e-05,1,0.0,1.0,0,0.073375,298,0.1110732538330494,0,1.25e-05,2,0.0,1.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\1_200_0_img_Mp9CKodjz06qjho9_EGY_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.00021875,11,0.0,0,0.00021875,22,0.0,0.6875,2.7127169017790735,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_vJ3oUYK2g4NVQkPY_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\644_2600_3400_img_ByEem9YMBoPHzSYk_GBR_cls_1.jpg,train,1,0.00095625,140,0.0,0.4166666666666667,0,0.00239375,282,0.018276762402088774,0,0.0014875,127,0.0,0.679144385026738,1.9672458640015273,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1375_7000_6400_img_gJuQbLw6k3HeddnU_GBR_cls_0.jpg,train,0,0.0004625,64,0.25,0.6666666666666666,0,0.000725,116,1.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\57_5200_1200_img_lrOfpPKZrN8bjtqZ_GBR_cls_0.jpg,train,0,0.46375,74030,0.010414696744563015,0.7711458333333333,1,0.0251125,4016,0.06072672971627675,0,0.01281875,2044,0.003424657534246575,0.04961165048543689,58.226596304961056,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1651_4800_6400_img_AWVuYUn5ezWbOCrn_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.00390625,128,0.2256,0,0.62959375,94247,0.00610098995193481,0.6026023017902813,1.6028593023666393,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\4_0_200_img_jEiaOF4Tbi3bfbzy_GBR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\7_600_200_img_Q7W4Dn37QUCRH2rS_GBR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\5_200_200_img_55T4gnaBobUtA6u9_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\10_400_400_img_MFzmL0hgg3qkq3he_EGY_cls_1.jpg,train,1,0.0003875,62,0.0,0.47692307692307695,0,0.01145,530,0.185589519650655,1,0.00074375,76,0.0,0.31932773109243695,1.8168062362569044,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\148_4800_1200_img_VElKKckY4uIR15rt_SIN_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0116125,963,0.0898815931108719,0,0.0798875,12054,0.0037332005973120955,0.17686675568206828,7.929642416310228,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\10_400_400_img_Rc7CmizbnjIJx3bi_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\682_4600_3400_img_rsrBb0BHrwzAfOvK_GBR_cls_0.jpg,train,0,0.3547,54777,0.006991985687423554,0.5053228782287823,1,0.0252,1127,0.15848214285714285,1,0.00868125,1283,0.06157443491816056,0.6258536585365854,3.3735971159976623,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\4_0_200_img_Gz08zGsOMWwgTymP_GBR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\10_400_400_img_xuglmQVStKULLmZg_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1047_10800_4200_img_1S5e5OkODKpql0A0_SIN_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2635_11600_8800_img_cBFqeGEKaKeQAC97_SIN_cls_0.jpg,train,0,0.68448125,109351,0.00863275141516767,0.8543046875,1,0.01736875,2761,0.06872975890608132,0,0.0052125,387,0.0,0.387,5.622645450213661,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\894_9600_6000_img_fKQkcsq6C9Ndposf_SIN_cls_1.jpg,train,1,0.001125,180,0.0,0.782608695652174,0,0.00838125,636,0.087248322147651,0,0.00101875,75,0.0,0.625,2.3772793343460066,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\9_200_400_img_QBHmNt3lqX8mEuNa_GBR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\0_0_0_img_2GxfQi5pDlJxiVuB_ISR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,3.125e-05,5,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2063_11200_9600_img_hfvTGYvSWUuWygL8_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0054,227,0.04861111111111111,0,0.00083125,49,0.0,0.5444444444444444,1.8096821305481054,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\9_200_400_img_yW90az2KahbByMAO_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1844_7800_6800_img_r07Ss68AcHwX3FbF_GBR_cls_0.jpg,train,0,0.5808,56801,0.0089611098396155,0.8358988697904403,1,0.0267625,2059,0.059785147127510506,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1940_4000_8200_img_LGi1McvllmSzYtiX_GBR_cls_0.jpg,train,0,0.0029875,191,0.18324607329842932,0.4340909090909091,0,0.00825625,582,0.5079485238455715,1,0.80355625,124721,0.009220580335308409,0.77950625,1.2199935148868466,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\478_12800_5000_img_h5aNf49I5nYRsMXc_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0040375,190,0.25232198142414863,1,0.4698625,72876,0.005543663208738131,0.5765506329113924,2.011538454461701,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\919_11200_8800_img_W2By5g7U52Hi7Zr8_GBR_cls_0.jpg,train,0,0.0961625,13281,0.006324824937881184,0.6894206810631229,1,0.008475,423,0.08849557522123894,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\1049_2600_4200_img_eQ3bvBGtCh56HJPb_SIN_cls_1.jpg,train,1,0.0038375,130,0.0,0.45614035087719296,0,0.00256875,168,0.2895377128953771,1,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\0_0_0_img_0cKipkZKSSNVdT6P_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2088_1400_7600_img_YvBmQp9hcxfzG9sY_GBR_cls_0.jpg,train,0,0.12940625,16882,0.00017770406349958536,0.45406132329209253,1,0.0194625,743,0.16473988439306358,1,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2_400_0_img_OWthHhJKtUtc2k0Q_BAH_cls_0.jpg,train,0,0.01221875,1108,0.0,0.34974747474747475,0,0.0212125,1746,0.09428403064230996,0,0.01184375,1432,0.0,0.22208436724565755,4.276996140786876,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1_200_0_img_2L3xlZpguLf3X_VEN_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\1087_6200_4200_img_j5EE6yT0n18bA7hG_SIN_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0033,445,0.0,0,0.00720625,1130,0.0,0.41929499072356213,1.2250994408053446,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\4_0_200_img_JhYU3JitCR0jDE5i_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\0_0_0_img_goUy4EaLpBOQAY5s_GGu_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2_400_0_img_4juq00SlRdysTTsr_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1_200_0_img_SA4DhNfxN4Y0u8ZT_SFr_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.10706875,248,0.12065845543167357,1,0.009375,28,0.0,0.5714285714285714,1.8263463824570851,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_FuZMy894IUx1tN1z_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1013_14400_3800_img_oTZ4R686aiVQQsoG_GIB_cls_0.jpg,train,0,0.0068,626,0.007987220447284345,0.28402903811252267,0,0.01755625,365,0.20541117835528658,1,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1144_10400_5600_img_KJumKa9dYKN6tVsb_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.02306875,396,0.08209157409916013,0,0.0296125,1065,0.006572769953051643,0.15279770444763272,24.286396792534568,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\8_0_400_img_HqTmxuT27rnhOY0O_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2456_10600_9000_img_3ZttfXx828NcFjJ3_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0004875,46,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\70_9600_2200_img_B0hU7ENk97tp6fL3_GBR_cls_0.jpg,train,0,0.0509,7727,0.03300116474699107,0.49041634932724043,1,0.01249375,1988,0.2771385692846423,1,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_UPsALQodfCJtp6hu_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,1.25e-05,2,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2171_7600_7400_img_RReNG3hRCVOs78YH_GBR_cls_0.jpg,train,0,0.0002625,32,0.28125,0.7111111111111111,0,0.00093125,102,0.7651006711409396,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\8_0_400_img_GW3sW7XpXblVHa8R_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2_400_0_img_eEoKCk0CVNBePVxg_SFr_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.09619375,221,0.10057826002209083,0,0.00036875,8,0.0,0.8,2.5298221281347035,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1651_13000_6800_img_N3ZzmZW0w9GdCzGn_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0095,126,0.13223684210526315,0,0.0462125,3890,0.011311053984575836,0.24300349825087456,8.684940397002284,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_ca9QOv0U0q6eU9Ow_PHI_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.01354375,159,0.0046146746654360865,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1325_6600_5000_img_BFO4Zrbbmly61jn8_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.00023125,17,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_BOrqtDOx7KsQsFmy_BOR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.00053125,51,0.0,0,0.09890625,2991,0.004680708793045804,0.35949519230769234,1.9852467661880495,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2812_7600_11000_img_QmtTjrFFpDMKSj6G_GBR_cls_0.jpg,train,0,4.375e-05,7,0.5714285714285714,0.5833333333333334,0,0.00388125,113,0.2962962962962963,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\190_11400_3400_img_MVdLtBGrf3Bza8tZ_GBR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.02380625,1267,0.05670779732213179,0,0.0506125,8075,0.003591331269349845,0.103039505920784,11.695253248893161,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\180_7800_1200_img_RWGuQ8FruU7CyJEH_SIN_cls_0.jpg,train,0,0.30969375,49303,0.012555016936089082,0.677239010989011,1,0.02444375,1183,0.03502940424443876,0,0.0005375,25,0.0,0.7142857142857143,1.5892849457682814,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2600_5400_9600_img_Eg0jVAUrMWzy2FPI_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0047125,172,0.08090185676392574,0,0.02993125,416,0.0,0.5353925353925354,2.0149001075924757,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\142_10000_4800_img_M1n2MRagNRU5Uzmy_GBR_cls_0.jpg,train,0,0.0023125,370,0.24594594594594596,0.6702898550724637,0,0.00279375,447,1.0,1,0.0,0,0.0,0.0,0.0,0,,,
